,miya,balmond,saber,alice,nana,tigreal,alucard,karina,akai,franco,bane,bruno,clint,rafaela,eudora,zilong,fanny,layla,minotaur,lolita,hayabusa,freya,gord,natalia,kagura,chou,sun,alpha,ruby,yi sun-shin,moskov,johnson,cyclops,estes,hilda,aurora,lapu-lapu,vexana,roger,karrie,gatotkaca,harley,irithel,grock,argus,odette,lancelot,diggie,hylos,zhask,helcurt,pharsa,lesley,jawhead,angela,gusion,valir,martis,uranus,hanabi,chang'e,kaja,selena,aldous,claude,vale,leomord,lunox,hanzo,belerick,kimmy,thamuz,harith,minsitthar,kadita,faramis,badang,khufra,granger,guinevere,esmeralda,terizla,x.borg,ling,dyrroth,lylia,baxia,masha,wanwan,silvanna,cecilion,carmilla,atlas,popol and kupa,yu zhong,luo yi,benedetta,khaleed,barats,brody,yve,mathilda,paquito,gloo,beatrix,phoveus,natan,aulus,aamon,valentina,edith,floryn,yin,melissa,xavier,julian,fredrinn,joy,novaria,arlott,ixia,nolan,cici,pick_count
bane,0.0,0.004210526315789474,0.003157894736842105,0.007368421052631579,0.0,0.004210526315789474,0.0,0.0,0.003157894736842105,0.016842105263157894,0.0,0.009473684210526316,0.011578947368421053,0.018947368421052633,0.002105263157894737,0.0,0.0010526315789473684,0.0010526315789473684,0.007368421052631579,0.010526315789473684,0.008421052631578947,0.0,0.0,0.0,0.016842105263157894,0.031578947368421054,0.0,0.0,0.017894736842105262,0.009473684210526316,0.0010526315789473684,0.0010526315789473684,0.0,0.009473684210526316,0.0010526315789473684,0.0,0.01368421052631579,0.0,0.003157894736842105,0.011578947368421053,0.0,0.002105263157894737,0.007368421052631579,0.028421052631578948,0.0,0.0010526315789473684,0.00631578947368421,0.007368421052631579,0.007368421052631579,0.0010526315789473684,0.0010526315789473684,0.028421052631578948,0.01263157894736842,0.014736842105263158,0.009473684210526316,0.0010526315789473684,0.003157894736842105,0.0010526315789473684,0.023157894736842106,0.0,0.004210526315789474,0.02,0.008421052631578947,0.0,0.02526315789473684,0.0010526315789473684,0.002105263157894737,0.015789473684210527,0.0,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.008421052631578947,0.0010526315789473684,0.01368421052631579,0.018947368421052633,0.0,0.028421052631578948,0.005263157894736842,0.0010526315789473684,0.03368421052631579,0.017894736842105262,0.00631578947368421,0.003157894736842105,0.002105263157894737,0.02,0.004210526315789474,0.0,0.00631578947368421,0.007368421052631579,0.009473684210526316,0.0,0.004210526315789474,0.009473684210526316,0.023157894736842106,0.0010526315789473684,0.014736842105263158,0.002105263157894737,0.004210526315789474,0.02526315789473684,0.035789473684210524,0.02526315789473684,0.035789473684210524,0.016842105263157894,0.045263157894736845,0.004210526315789474,0.00631578947368421,0.0,0.0010526315789473684,0.03684210526315789,0.009473684210526316,0.004210526315789474,0.0,0.005263157894736842,0.0010526315789473684,0.0010526315789473684,0.01368421052631579,0.004210526315789474,0.005263157894736842,0.01368421052631579,0.0010526315789473684,0.0,0.0,475.0
bruno,0.0,0.003922850604772802,0.002615233736515201,0.004576659038901602,0.005557371690094802,0.007191892775416803,0.00032690421706440013,0.003922850604772802,0.017652827721477606,0.009807126511932003,0.002942137953579601,0.0,0.0,0.02451781627983001,0.0009807126511932004,0.0,0.006538084341288003,0.0,0.02190258254331481,0.008826413860738803,0.007518796992481203,0.0,0.007191892775416803,0.001961425302386401,0.010787839163125205,0.02615233736515201,0.0006538084341288003,0.002288329519450801,0.009807126511932003,0.0013076168682576005,0.0,0.0006538084341288003,0.0016345210853220007,0.008172605426610004,0.0032690421706440013,0.002288329519450801,0.012422360248447204,0.003922850604772802,0.0,0.00032690421706440013,0.0016345210853220007,0.002942137953579601,0.0,0.027133050016345212,0.0,0.0006538084341288003,0.015691402419091206,0.013403072899640406,0.006538084341288003,0.001961425302386401,0.002942137953579601,0.01896044458973521,0.0,0.012095456031382805,0.011114743380189604,0.002615233736515201,0.007845701209545603,0.029748283752860413,0.022556390977443608,0.0,0.003922850604772802,0.016999019287348805,0.009807126511932003,0.0,0.0009807126511932004,0.00032690421706440013,0.0032690421706440013,0.012095456031382805,0.0009807126511932004,0.0,0.0009807126511932004,0.012422360248447204,0.005230467473030402,0.00032690421706440013,0.008499509643674403,0.02517162471395881,0.0,0.02190258254331481,0.00032690421706440013,0.011441647597254004,0.016999019287348805,0.033344230140568816,0.02582543314808761,0.005230467473030402,0.007191892775416803,0.020594965675057208,0.032036613272311214,0.002942137953579601,0.00032690421706440013,0.002942137953579601,0.005230467473030402,0.0013076168682576005,0.0049035632559660015,0.006211180124223602,0.02092186989212161,0.002288329519450801,0.013729977116704805,0.010787839163125205,0.008499509643674403,0.00032690421706440013,0.020594965675057208,0.019941157240928407,0.02844066688460281,0.005230467473030402,0.00032690421706440013,0.0032690421706440013,0.0,0.00032690421706440013,0.00032690421706440013,0.036613272311212815,0.024844720496894408,0.0049035632559660015,0.0,0.0,0.002942137953579601,0.002615233736515201,0.03530565544295521,0.010787839163125205,0.02680614579928081,0.012749264465511605,0.0,0.005557371690094802,0.002615233736515201,1529.5
clint,0.0,0.010416666666666666,0.0008012820512820513,0.004006410256410256,0.002003205128205128,0.0008012820512820513,0.00040064102564102563,0.015625,0.015625,0.013621794871794872,0.004407051282051282,0.0,0.0,0.01201923076923077,0.002403846153846154,0.0,0.009615384615384616,0.0,0.006009615384615385,0.023237179487179488,0.014823717948717948,0.0,0.0016025641025641025,0.004807692307692308,0.020833333333333332,0.025240384615384616,0.00040064102564102563,0.0008012820512820513,0.019631410256410256,0.008012820512820512,0.0,0.003205128205128205,0.001201923076923077,0.005608974358974359,0.004006410256410256,0.00040064102564102563,0.010416666666666666,0.0,0.011217948717948718,0.0,0.0,0.002403846153846154,0.00040064102564102563,0.02564102564102564,0.0,0.0,0.02403846153846154,0.008814102564102564,0.007211538461538462,0.00040064102564102563,0.004006410256410256,0.018830128205128204,0.0,0.006009615384615385,0.007612179487179487,0.004407051282051282,0.003605769230769231,0.010016025641025642,0.02564102564102564,0.0,0.0028044871794871795,0.00921474358974359,0.00921474358974359,0.00040064102564102563,0.00040064102564102563,0.002403846153846154,0.002003205128205128,0.018028846153846152,0.002403846153846154,0.0016025641025641025,0.001201923076923077,0.008413461538461538,0.0008012820512820513,0.0016025641025641025,0.013621794871794872,0.011217948717948718,0.001201923076923077,0.022435897435897436,0.001201923076923077,0.0008012820512820513,0.04887820512820513,0.01201923076923077,0.007211538461538462,0.016025641025641024,0.01201923076923077,0.026442307692307692,0.020032051282051284,0.010817307692307692,0.0,0.0,0.020833333333333332,0.001201923076923077,0.009615384615384616,0.0008012820512820513,0.023637820512820512,0.005208333333333333,0.006810897435897436,0.003605769230769231,0.010016025641025642,0.00040064102564102563,0.03886217948717949,0.036458333333333336,0.04326923076923077,0.015625,0.001201923076923077,0.009615384615384616,0.0016025641025641025,0.003205128205128205,0.003605769230769231,0.030048076923076924,0.013621794871794872,0.0016025641025641025,0.0016025641025641025,0.0,0.008012820512820512,0.011217948717948718,0.016426282051282052,0.00641025641025641,0.004407051282051282,0.003205128205128205,0.0,0.0,0.001201923076923077,1248.0
rafaela,0.0007886435331230284,0.006703470031545741,0.002365930599369085,0.013801261829652996,0.001971608832807571,0.0,0.0011829652996845426,0.006309148264984227,0.01892744479495268,0.0003943217665615142,0.007097791798107256,0.029574132492113565,0.011829652996845425,0.0,0.0015772870662460567,0.0,0.0031545741324921135,0.0,0.00473186119873817,0.001971608832807571,0.013012618296529969,0.0,0.0027602523659305996,0.002365930599369085,0.01971608832807571,0.025236593059936908,0.0011829652996845426,0.0007886435331230284,0.008675078864353312,0.016561514195583597,0.001971608832807571,0.0,0.0027602523659305996,0.003548895899053628,0.001971608832807571,0.0011829652996845426,0.011829652996845425,0.0007886435331230284,0.013406940063091483,0.01774447949526814,0.0011829652996845426,0.004337539432176656,0.02089905362776025,0.01025236593059937,0.0007886435331230284,0.0,0.009858044164037854,0.0027602523659305996,0.007097791798107256,0.001971608832807571,0.0011829652996845426,0.02365930599369085,0.0011829652996845426,0.010646687697160883,0.004337539432176656,0.0011829652996845426,0.0003943217665615142,0.009858044164037854,0.02168769716088328,0.0,0.008675078864353312,0.003943217665615142,0.007886435331230283,0.004337539432176656,0.02089905362776025,0.0007886435331230284,0.003943217665615142,0.015772870662460567,0.0,0.0011829652996845426,0.008280757097791799,0.013012618296529969,0.009858044164037854,0.0007886435331230284,0.003548895899053628,0.011041009463722398,0.0003943217665615142,0.001971608832807571,0.01695583596214511,0.002365930599369085,0.03706624605678233,0.017350157728706624,0.01222397476340694,0.008675078864353312,0.006309148264984227,0.01971608832807571,0.025236593059936908,0.002365930599369085,0.006703470031545741,0.0007886435331230284,0.011435331230283912,0.001971608832807571,0.0015772870662460567,0.011435331230283912,0.02089905362776025,0.0027602523659305996,0.022870662460567823,0.006309148264984227,0.022082018927444796,0.022476340694006308,0.02326498422712934,0.00749211356466877,0.04574132492113565,0.009069400630914827,0.027602523659305992,0.005126182965299685,0.00749211356466877,0.003548895899053628,0.0027602523659305996,0.019321766561514197,0.009858044164037854,0.0,0.0007886435331230284,0.001971608832807571,0.001971608832807571,0.0027602523659305996,0.01971608832807571,0.006309148264984227,0.00946372239747634,0.004337539432176656,0.003943217665615142,0.0,0.0003943217665615142,1268.0
eudora,0.0,0.005154639175257732,0.007731958762886598,0.03865979381443299,0.0,0.005154639175257732,0.0,0.01288659793814433,0.007731958762886598,0.01804123711340206,0.005154639175257732,0.007731958762886598,0.015463917525773196,0.010309278350515464,0.0,0.0,0.002577319587628866,0.0,0.005154639175257732,0.002577319587628866,0.023195876288659795,0.0,0.0,0.002577319587628866,0.002577319587628866,0.03350515463917526,0.002577319587628866,0.002577319587628866,0.01288659793814433,0.04639175257731959,0.0,0.0,0.0,0.002577319587628866,0.005154639175257732,0.002577319587628866,0.023195876288659795,0.0,0.03350515463917526,0.010309278350515464,0.0,0.002577319587628866,0.0,0.005154639175257732,0.0,0.0,0.020618556701030927,0.0,0.0,0.0,0.005154639175257732,0.002577319587628866,0.002577319587628866,0.06958762886597938,0.01288659793814433,0.0,0.0,0.0,0.028350515463917526,0.0,0.015463917525773196,0.007731958762886598,0.002577319587628866,0.0,0.01288659793814433,0.0,0.002577319587628866,0.007731958762886598,0.0,0.002577319587628866,0.0,0.015463917525773196,0.015463917525773196,0.0,0.002577319587628866,0.0,0.0,0.020618556701030927,0.015463917525773196,0.0,0.041237113402061855,0.002577319587628866,0.020618556701030927,0.028350515463917526,0.002577319587628866,0.0,0.01288659793814433,0.0,0.005154639175257732,0.01288659793814433,0.0,0.0,0.002577319587628866,0.015463917525773196,0.023195876288659795,0.0,0.04896907216494845,0.023195876288659795,0.028350515463917526,0.010309278350515464,0.0,0.010309278350515464,0.03865979381443299,0.010309278350515464,0.015463917525773196,0.002577319587628866,0.007731958762886598,0.005154639175257732,0.0,0.0,0.007731958762886598,0.0,0.0,0.0,0.0,0.0,0.002577319587628866,0.0,0.0,0.002577319587628866,0.0,0.0,0.0,194.0
zilong,0.0,0.011904761904761904,0.05952380952380952,0.0,0.0,0.011904761904761904,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.047619047619047616,0.05952380952380952,0.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.0,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.023809523809523808,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.05952380952380952,0.0,0.05952380952380952,0.0,0.0,0.023809523809523808,0.011904761904761904,0.047619047619047616,0.023809523809523808,0.0,0.011904761904761904,0.0,0.011904761904761904,0.0,0.023809523809523808,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.011904761904761904,0.0,0.011904761904761904,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.011904761904761904,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.011904761904761904,0.0,0.011904761904761904,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,42.0
fanny,0.0015625,0.0010416666666666667,0.003125,0.0010416666666666667,0.0010416666666666667,0.0015625,0.0,0.0005208333333333333,0.0078125,0.018229166666666668,0.0005208333333333333,0.010416666666666666,0.0125,0.004166666666666667,0.0005208333333333333,0.0,0.0,0.0,0.008333333333333333,0.015625,0.0005208333333333333,0.0,0.0036458333333333334,0.005729166666666666,0.013020833333333334,0.034895833333333334,0.0,0.0015625,0.0109375,0.0005208333333333333,0.005208333333333333,0.0026041666666666665,0.0015625,0.0005208333333333333,0.008333333333333333,0.0046875,0.014583333333333334,0.0005208333333333333,0.0026041666666666665,0.022916666666666665,0.0026041666666666665,0.0026041666666666665,0.0171875,0.035416666666666666,0.0,0.0,0.0015625,0.0067708333333333336,0.005729166666666666,0.0010416666666666667,0.0015625,0.028125,0.0026041666666666665,0.0036458333333333334,0.007291666666666667,0.0020833333333333333,0.0026041666666666665,0.0046875,0.016145833333333335,0.0005208333333333333,0.0010416666666666667,0.022395833333333334,0.005729166666666666,0.0010416666666666667,0.0328125,0.0010416666666666667,0.0,0.0171875,0.0,0.0,0.0,0.0078125,0.008854166666666666,0.0036458333333333334,0.018229166666666668,0.0171875,0.0,0.03125,0.0,0.0026041666666666665,0.023958333333333335,0.027083333333333334,0.0020833333333333333,0.0,0.008854166666666666,0.019791666666666666,0.003125,0.009375,0.0140625,0.0,0.009375,0.0,0.009895833333333333,0.008333333333333333,0.014583333333333334,0.0010416666666666667,0.008854166666666666,0.0015625,0.0015625,0.022395833333333334,0.034895833333333334,0.013020833333333334,0.0125,0.016666666666666666,0.04739583333333333,0.008333333333333333,0.0020833333333333333,0.0005208333333333333,0.0,0.041666666666666664,0.013541666666666667,0.0010416666666666667,0.0005208333333333333,0.015104166666666667,0.010416666666666666,0.005729166666666666,0.024479166666666666,0.0046875,0.009895833333333333,0.0109375,0.004166666666666667,0.0,0.0010416666666666667,960.0
layla,0.0,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.022727272727272728,0.0,0.0,0.0,0.022727272727272728,0.11363636363636363,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.0,0.022727272727272728,22.0
minotaur,0.0,0.0017482517482517483,0.004807692307692308,0.010052447552447552,0.009615384615384616,0.00043706293706293706,0.0,0.0021853146853146855,0.018356643356643356,0.0008741258741258741,0.0030594405594405595,0.029283216783216784,0.006555944055944056,0.005244755244755245,0.0008741258741258741,0.0,0.006993006993006993,0.0013111888111888112,0.0,0.0030594405594405595,0.012674825174825174,0.0,0.004370629370629371,0.0013111888111888112,0.006118881118881119,0.019230769230769232,0.00043706293706293706,0.0026223776223776225,0.004807692307692308,0.0,0.0021853146853146855,0.00043706293706293706,0.0,0.0034965034965034965,0.0008741258741258741,0.003933566433566434,0.017482517482517484,0.006993006993006993,0.003933566433566434,0.035402097902097904,0.00043706293706293706,0.006993006993006993,0.021416083916083916,0.006118881118881119,0.0,0.0013111888111888112,0.019667832167832168,0.004370629370629371,0.0017482517482517483,0.00043706293706293706,0.005681818181818182,0.010052447552447552,0.0013111888111888112,0.0,0.006993006993006993,0.013111888111888112,0.0026223776223776225,0.028409090909090908,0.009178321678321678,0.0013111888111888112,0.00043706293706293706,0.0118006993006993,0.0118006993006993,0.0021853146853146855,0.040646853146853144,0.0,0.012237762237762238,0.014423076923076924,0.0008741258741258741,0.0013111888111888112,0.012237762237762238,0.008304195804195804,0.011363636363636364,0.00043706293706293706,0.00743006993006993,0.027097902097902096,0.0008741258741258741,0.0013111888111888112,0.004370629370629371,0.011363636363636364,0.00743006993006993,0.033216783216783216,0.010926573426573426,0.005681818181818182,0.005244755244755245,0.016608391608391608,0.022290209790209792,0.003933566433566434,0.009178321678321678,0.00043706293706293706,0.0030594405594405595,0.0,0.00043706293706293706,0.0,0.020104895104895104,0.0017482517482517483,0.008741258741258742,0.006555944055944056,0.008304195804195804,0.018356643356643356,0.01791958041958042,0.0034965034965034965,0.021416083916083916,0.008304195804195804,0.025786713286713288,0.004370629370629371,0.003933566433566434,0.0013111888111888112,0.00043706293706293706,0.041520979020979024,0.01048951048951049,0.0008741258741258741,0.0,0.005244755244755245,0.0013111888111888112,0.0008741258741258741,0.034527972027972025,0.01791958041958042,0.025349650349650348,0.021416083916083916,0.005244755244755245,0.004370629370629371,0.009178321678321678,1144.0
lolita,0.0008201202843083652,0.0062875888463641335,0.0019136139967195188,0.007107709130672498,0.0005467468562055768,0.0002733734281027884,0.0002733734281027884,0.01202843083652269,0.017495899398578457,0.0008201202843083652,0.002733734281027884,0.007381082558775287,0.015855658829961726,0.001366867140513942,0.0002733734281027884,0.0005467468562055768,0.008201202843083653,0.0,0.0019136139967195188,0.0,0.014762165117550574,0.0002733734281027884,0.0008201202843083652,0.0008201202843083652,0.014488791689447786,0.0188627665390924,0.0002733734281027884,0.002186987424822307,0.004647348277747403,0.004100601421541826,0.004920721705850191,0.0008201202843083652,0.001366867140513942,0.0010934937124111536,0.0010934937124111536,0.0010934937124111536,0.018316019682886823,0.0002733734281027884,0.007107709130672498,0.023510114816839803,0.0005467468562055768,0.004647348277747403,0.01038819026790596,0.01530891197375615,0.0,0.0002733734281027884,0.023783488244942592,0.001366867140513942,0.0024603608529250955,0.0008201202843083652,0.007927829414980863,0.030071077091306724,0.004647348277747403,0.0038272279934390375,0.0016402405686167304,0.0062875888463641335,0.0010934937124111536,0.018316019682886823,0.018316019682886823,0.001366867140513942,0.002186987424822307,0.0062875888463641335,0.00683433570256971,0.0016402405686167304,0.037178786221979225,0.0005467468562055768,0.005467468562055768,0.02077638053581192,0.0010934937124111536,0.0002733734281027884,0.008201202843083653,0.012575177692728267,0.007381082558775287,0.0016402405686167304,0.00683433570256971,0.015035538545653362,0.0010934937124111536,0.002733734281027884,0.007927829414980863,0.001366867140513942,0.03389830508474576,0.014488791689447786,0.007927829414980863,0.016402405686167305,0.0065609622744669215,0.025423728813559324,0.010661563696008748,0.00683433570256971,0.012301804264625479,0.0002733734281027884,0.011755057408419901,0.0008201202843083652,0.0,0.006014215418261345,0.01667577911427009,0.003553854565336249,0.010934937124111536,0.001366867140513942,0.00683433570256971,0.02433023510114817,0.0377255330781848,0.0005467468562055768,0.02925095680699836,0.0188627665390924,0.04182613449972663,0.00683433570256971,0.0010934937124111536,0.0010934937124111536,0.002186987424822307,0.04155276107162384,0.004100601421541826,0.0,0.0005467468562055768,0.01722252597047567,0.009021323127392018,0.007654455986878075,0.03198469108802624,0.010661563696008748,0.0019136139967195188,0.01202843083652269,0.0,0.0,0.0,1829.0
hayabusa,0.00027307482250136535,0.004642271982523211,0.004096122337520481,0.011469142545057346,0.001365374112506827,0.0024576734025122883,0.00027307482250136535,0.0005461496450027307,0.018842162752594212,0.011469142545057346,0.002184598580010923,0.006280720917531403,0.010103768432550519,0.009011469142545057,0.0024576734025122883,0.0005461496450027307,0.00027307482250136535,0.00027307482250136535,0.007919169852539596,0.01474604041507373,0.0,0.0,0.0005461496450027307,0.002184598580010923,0.01774986346258875,0.03713817586018569,0.001365374112506827,0.0005461496450027307,0.018569087930092845,0.003003823047515019,0.004369197160021846,0.0016384489350081922,0.0024576734025122883,0.0038230475150191155,0.004096122337520481,0.0010922992900054614,0.01720371381758602,0.0,0.002184598580010923,0.013653741125068269,0.0016384489350081922,0.007919169852539596,0.005461496450027308,0.03358820316766794,0.0,0.0,0.002730748225013654,0.009284543965046422,0.006826870562534134,0.001365374112506827,0.0010922992900054614,0.033315128345166575,0.002184598580010923,0.016384489350081924,0.004096122337520481,0.004096122337520481,0.004642271982523211,0.0038230475150191155,0.014472965592572365,0.00027307482250136535,0.006826870562534134,0.02239213544511196,0.014199890770071,0.0008192244675040961,0.024576734025122882,0.0016384489350081922,0.0038230475150191155,0.02484980884762425,0.0,0.0016384489350081922,0.008738394320043691,0.012561441835062807,0.011742217367558712,0.002730748225013654,0.010103768432550519,0.015019115237575096,0.0005461496450027307,0.03276897870016385,0.0038230475150191155,0.0024576734025122883,0.029219006007646094,0.015565264882577826,0.01064991807755325,0.0019115237575095577,0.0038230475150191155,0.01774986346258875,0.008192244675040962,0.003003823047515019,0.010103768432550519,0.003003823047515019,0.01064991807755325,0.0032768978700163844,0.006007646095030038,0.019934462042599674,0.018842162752594212,0.005734571272528673,0.011469142545057346,0.003003823047515019,0.009830693610049153,0.017476788640087382,0.027034407427635174,0.021026761332605132,0.016384489350081924,0.018022938285090113,0.03222282905516111,0.008738394320043691,0.0038230475150191155,0.0,0.0,0.02403058438012015,0.007646095030038231,0.0008192244675040961,0.0,0.007646095030038231,0.0032768978700163844,0.0019115237575095577,0.012288367012561441,0.0024576734025122883,0.0032768978700163844,0.004642271982523211,0.0,0.0,0.0,1831.0
freya,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.014705882352941176,0.04411764705882353,0.0,0.0,0.014705882352941176,0.0,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.058823529411764705,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.0,0.029411764705882353,0.0,0.014705882352941176,0.0,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.04411764705882353,0.0,0.0,0.029411764705882353,0.0,0.014705882352941176,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.014705882352941176,0.014705882352941176,0.0,0.0,0.014705882352941176,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,34.0
